subject,trial,sensors,model_kind,window_ms,rmse_%BW,mae_%BW,metrics_json_path,outdir,lag_samples,lag_ms,within_cap,path
AB01,AB01_normal_walk_1_1-8,lpthigh,ridge,400,25.89436969536576,20.22053682446336,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lpthigh_ridge_w400,,,,
AB01,AB01_meander_1,lathigh,ridge,400,48.24743780922139,32.72707176700996,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w400,,,,
AB01,AB01_meander_1,lathigh,ridge,300,48.38090362779886,32.79187676430753,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w300,,,,
AB01,AB01_meander_1,lathigh,ridge,200,48.81302286712272,32.99886923561309,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_ridge_w200,,,,
AB01,AB01_meander_1,lathigh,hgb,400,42.81014724070548,20.449692840171,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w400,,,,
AB01,AB01_meander_1,lathigh,hgb,300,42.952375239910445,20.550090737387546,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w300,,,,
AB01,AB01_meander_1,lathigh,hgb,200,43.60261794982598,21.38333207397701,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_hgb_w200,,,,
AB01,AB01_meander_1,lathigh,rf,400,40.02051752037262,18.257720439683546,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w400,,,,
AB01,AB01_meander_1,lathigh,rf,300,40.54619263698142,18.5559286569379,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w300,,,,
AB01,AB01_meander_1,lathigh,rf,200,40.198456911655306,18.56705539830479,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lathigh_rf_w200,,,,
AB01,AB01_meander_1,rathigh,ridge,400,44.0354777806535,38.58035451380035,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w400,,,,
AB01,AB01_meander_1,rathigh,ridge,300,44.28899701208041,39.17659191816914,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w300,,,,
AB01,AB01_meander_1,rathigh,ridge,200,44.61571268622572,40.22905381474026,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rathigh_ridge_w200,,,,
AB01,AB01_meander_1,lpthigh,ridge,400,37.52104891946611,22.44252755586378,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w400,,,,
AB01,AB01_meander_1,lpthigh,ridge,300,37.42983629856755,22.39138370933141,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w300,,,,
AB01,AB01_meander_1,lpthigh,ridge,200,37.296698322535455,22.29073530401461,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_ridge_w200,,,,
AB01,AB01_meander_1,lpthigh,hgb,400,32.48729997591556,11.507415168380904,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w400,,,,
AB01,AB01_meander_1,lpthigh,hgb,300,32.33188191953064,11.63462761943278,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w300,,,,
AB01,AB01_meander_1,lpthigh,hgb,200,32.537264166118966,11.74607222818728,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_hgb_w200,,,,
AB01,AB01_meander_1,lpthigh,rf,400,30.96986290459988,10.672645682406662,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w400,,,,
AB01,AB01_meander_1,lpthigh,rf,300,31.364250838219817,10.79914442582745,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w300,,,,
AB01,AB01_meander_1,lpthigh,rf,200,31.49656665074929,10.96662516762662,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lpthigh_rf_w200,,,,
AB01,AB01_meander_1,rpthigh,ridge,400,42.442989436928016,36.704322044856944,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w400,,,,
AB01,AB01_meander_1,rpthigh,ridge,300,42.75615600871468,37.53665107772333,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w300,,,,
AB01,AB01_meander_1,rpthigh,ridge,200,43.02629850362826,38.52100191921811,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rpthigh_ridge_w200,,,,
AB01,AB01_meander_1,lshank,ridge,400,47.78339101762146,32.32592578355408,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w400,,,,
AB01,AB01_meander_1,lshank,ridge,300,47.970186614724206,32.40202024668245,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w300,,,,
AB01,AB01_meander_1,lshank,ridge,200,48.13161115881432,32.38005207773689,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_ridge_w200,,,,
AB01,AB01_meander_1,lshank,hgb,400,41.6248535355146,19.6781124769031,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w400,,,,
AB01,AB01_meander_1,lshank,hgb,300,41.29479113356948,19.80469592544129,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w300,,,,
AB01,AB01_meander_1,lshank,hgb,200,44.22013537405127,21.77153531849492,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_hgb_w200,,,,
AB01,AB01_meander_1,lshank,rf,400,38.22128139891702,17.292085538583585,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w400,,,,
AB01,AB01_meander_1,lshank,rf,300,37.72671254875734,17.160513563441135,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w300,,,,
AB01,AB01_meander_1,lshank,rf,200,38.71685578657827,17.85417246849088,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_lshank_rf_w200,,,,
AB01,AB01_meander_1,rshank,ridge,400,45.72767228546548,34.46088306117776,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w400,,,,
AB01,AB01_meander_1,rshank,ridge,300,46.09621278596356,35.156601018486434,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w300,,,,
AB01,AB01_meander_1,rshank,ridge,200,46.34924280810748,35.81344917580651,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_ridge_w200,,,,
AB01,AB01_meander_1,rshank,hgb,400,35.57038720576645,15.23581851550082,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w400,,,,
AB01,AB01_meander_1,rshank,hgb,300,37.09078369308852,16.18790393873996,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w300,,,,
AB01,AB01_meander_1,rshank,hgb,200,36.824529731981485,17.414299353633037,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_hgb_w200,,,,
AB01,AB01_meander_1,rshank,rf,400,32.10767159159331,12.82552339604864,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w400,,,,
AB01,AB01_meander_1,rshank,rf,300,32.790132220350834,13.528401490562011,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w300,,,,
AB01,AB01_meander_1,rshank,rf,200,32.265395892651355,13.72795647033242,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_meander_1_rshank_rf_w200,,,,
AB01,AB01_lunges_2_left,lathigh,ridge,400,25.38801123576422,12.256761860077956,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w400,,,,
AB01,AB01_lunges_2_left,lathigh,ridge,300,25.75885027500754,12.37230098814776,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w300,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,ridge,200,30.154729422139688,19.437784417227387,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_ridge_w200,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,hgb,400,37.37954809677329,15.650120813936464,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w400,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,hgb,300,37.80095759909491,15.49975646241288,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w300,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,hgb,200,36.72447976896997,14.834871719904193,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w200,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,rf,400,37.92537588593169,15.782985055695558,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w400,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,rf,300,39.23071500455359,16.618071885527446,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w300,,,,
AB01,AB01_lift_weight_2_0lbs-r-r,lshank,rf,200,36.65534564185199,15.024568795439878,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w200,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,ridge,400,40.59208235057866,27.0786990423038,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w400,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,ridge,300,44.16304356577888,29.735828524253183,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w300,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,ridge,200,42.13233242109423,29.84680245705169,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w200,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,hgb,300,26.8060736307354,11.182202779588836,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w300,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,hgb,200,30.18253792674285,12.384242875906097,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w200,,,,
AB01,AB01_lift_weight_2_0lbs-r-c,lshank,rf,300,29.407707157357443,12.774039571299843,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w300,,,,
AB01,AB01_lift_weight_2_0lbs-l-c,rshank,ridge,400,29.122077185221013,18.68116992856517,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w400,,,,
AB01,AB01_lift_weight_2_0lbs-l-c,rshank,ridge,300,31.6122907664826,20.99767649219428,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w300,,,,
AB01,AB01_lift_weight_2_0lbs-l-c,rshank,ridge,200,32.51455709151343,23.185835596217192,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w200,,,,
AB01,AB01_lift_weight_2_0lbs-l-c,rshank,rf,300,25.85099002812656,10.28128961196954,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w300,,,,
AB01,AB01_lift_weight_2_0lbs-l-c,rshank,rf,200,28.650881317304616,11.714899471727646,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w200,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,ridge,400,33.26298317715759,19.489846237921952,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w400,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,ridge,300,33.62232540019484,19.902472366502128,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w300,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,ridge,200,33.66783054642775,20.723429143163976,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w200,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,hgb,400,41.74172643763519,18.073096257576267,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w400,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,hgb,300,38.40318007949652,16.21171752507335,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w300,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,hgb,200,33.1226596866021,13.213400380783073,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w200,,,,
AB01,AB01_lift_weight_1_25lbs-r-r,lshank,rf,400,45.45420432035308,19.715752122321216,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w400,,,,
