trial_id,start_idx,rmse,mae,pearson_r,bias,stderr,nrmse,nrmse_bw,y_true_median_abs,y_pred_median_abs
gt_small_021,1280,254.24395153755214,224.12112674862146,0.7883678270979098,-27.69972302764654,252.73051307196926,1.0405737241336734,0.3455575284234484,244.33055114746094,280.9276428222656
gt_small_021,1408,269.7211828777352,241.2486674785614,0.7716174740725376,-96.01040494441986,252.0545945531904,0.3379039072114011,0.36659352073086676,798.2185974121094,447.33934020996094
gt_small_021,1536,267.5448697307107,228.60803981870413,0.7781146224452519,-59.83594695478678,260.76793662420783,0.6841600722384084,0.36363556878112224,391.0559539794922,260.6334533691406
gt_small_021,1664,306.9284373763091,262.63701742887497,0.7124056011533431,-120.70912009477615,282.19563071778384,0.3964786945619141,0.417164033131239,774.1360168457031,368.55958557128906
gt_small_021,1792,263.5541484508291,227.69812708348036,0.7533544001463595,-64.21946031600237,255.61034815195384,0.429102697066546,0.3582115507316739,614.1983032226562,368.90711975097656
gt_small_021,1920,281.2819974962568,250.96400873363018,0.6925719021350899,-42.28420539200306,278.08561287821254,0.5214945781589047,0.38230648657323385,539.3766479492188,383.37098693847656
gt_small_021,2048,282.1123522198217,252.21282421797514,0.716744662511194,-71.99241472035646,272.77183046959397,0.36620684601609893,0.38343506927600635,770.3634033203125,444.12916564941406
gt_small_021,2176,236.974795556052,212.98672076314688,0.8115765229384266,1.7376430854201317,236.9684247433407,1.7740043673249202,0.32208602861848723,133.58185577392578,303.9086151123047
gt_small_021,2304,259.19716170880525,230.35007948428392,0.8078562049726592,-90.26930575817823,242.97041193494542,0.3391924401049084,0.35228972029739075,764.1596069335938,463.52056884765625
gt_small_021,2432,225.28449409827422,190.22693560272455,0.8663546147701513,-59.6458186134696,217.24520616815562,0.4902383977114712,0.3061970697903829,459.5406951904297,353.8500061035156
gt_small_021,2560,296.91882505126324,246.7134005203843,0.7343782638267216,-122.02682384103537,270.68476671784026,0.39733339368480153,0.40355939524466633,747.27880859375,361.51329040527344
gt_small_021,2688,290.72466810024486,245.77287865430117,0.7365364731955286,-96.58415209501982,274.2122065227652,0.3763580305461471,0.3951405614682227,772.4683532714844,398.3071594238281
gt_small_021,2816,218.06351086839328,193.43013180792332,0.8561384105094061,3.6306811720132828,218.03328398773675,1.1886737503363556,0.29638261755812884,183.45110321044922,312.38954162597656
gt_small_021,2944,242.22147396717978,216.06322706490755,0.8085847083469323,-71.46296595782042,231.43959675765197,0.3244447660534093,0.3292170899995648,746.5722961425781,470.93177795410156
gt_small_021,3072,269.1253582712728,227.70708972215652,0.7761446792699573,-52.33333092927933,263.9880318091854,0.705256981682205,0.36578370135409144,381.5989990234375,293.835693359375
gt_small_021,3200,289.1579627857967,242.36177445948124,0.7802230245288746,-106.10080693662167,268.98874736655796,0.3807615934386048,0.3930111624679534,759.4199829101562,428.9847106933594
gt_small_021,3328,284.7384371943868,238.96110978722572,0.7391052272832936,-68.65080127120018,276.3386420693348,0.627048659701361,0.3870043318985889,454.0930480957031,293.7672576904297
gt_small_021,3456,320.1895059928216,280.7633059769869,0.6353091821643564,-106.98647801578045,301.786701611761,0.43865628857032163,0.4351879116450174,729.9325561523438,325.7911834716797
gt_small_021,3584,279.77837128937296,243.54401487112045,0.7540253844744252,-97.914246737957,262.0853626723032,0.35686084811443386,0.3802628220039048,783.9985046386719,429.3460388183594
gt_small_021,3712,261.70628537895067,223.82046447694302,0.7905775581821263,-48.21820820868015,257.2259399904939,0.7601640492868216,0.35570001410662677,344.27606201171875,263.80638122558594
